support,itemsets,group,itemset_len
0.11141950832672483,{'funny_user', 'fans', 'compliment_more', 'compliment_writer', 'compliment_plain', 'rev-age'},helpful,6
0.15107057890563044,"frozenset({'cool', 'compliment_note', 'fans', 'compliment_more', 'review_count', 'cool_user'})",helpful,6
0.22759714512291832,"frozenset({'useful', 'useful_user', 'funny_user', 'compliment_cool', 'compliment_funny', 'cool_user'})",helpful,6
0.21728786677240286,"frozenset({'cool', 'useful_user', 'funny_user', 'compliment_writer', 'compliment_cool', 'compliment_funny'})",helpful,6
0.19666931007137192,"frozenset({'useful', 'useful_user', 'funny_user', 'compliment_photos', 'compliment_cool', 'compliment_hot'})",helpful,6
0.19547977795400476,"frozenset({'cool', 'useful', 'funny_user', 'compliment_photos', 'compliment_cool', 'compliment_hot'})",helpful,6
0.19666931007137192,"frozenset({'useful', 'useful_user', 'funny_user', 'compliment_photos', 'compliment_hot', 'compliment_funny'})",helpful,6
0.19666931007137192,"frozenset({'cool', 'useful', 'funny_user', 'compliment_photos', 'compliment_hot', 'cool_user'})",helpful,6
0.19468675654242665,"frozenset({'useful', 'useful_user', 'funny_user', 'compliment_photos', 'compliment_hot', 'compliment_plain'})",helpful,6
0.21570182394924664,"frozenset({'cool', 'funny_user', 'compliment_writer', 'compliment_cool', 'compliment_plain', 'compliment_funny'})",helpful,6
0.21332275971451228,"frozenset({'cool', 'funny_user', 'compliment_writer', 'compliment_plain', 'compliment_funny', 'cool_user'})",helpful,6
0.2160983346550357,"frozenset({'cool', 'useful', 'funny_user', 'compliment_plain', 'compliment_funny', 'cool_user'})",helpful,6
0.21213322759714512,"frozenset({'cool', 'useful', 'useful_user', 'funny_user', 'compliment_plain', 'compliment_funny'})",helpful,6
0.22720063441712926,"frozenset({'compliment_note', 'funny_user', 'fans', 'compliment_writer', 'compliment_plain', 'cool_user'})",helpful,6
0.22720063441712926,"frozenset({'compliment_note', 'useful_user', 'funny_user', 'fans', 'compliment_writer', 'compliment_plain'})",helpful,6
0.21649484536082475,"frozenset({'cool', 'useful_user', 'funny_user', 'compliment_writer', 'compliment_funny', 'cool_user'})",helpful,6
0.19706582077716098,"frozenset({'useful', 'funny_user', 'compliment_photos', 'compliment_hot', 'compliment_plain', 'cool_user'})",helpful,6
0.19706582077716098,"frozenset({'useful', 'funny_user', 'compliment_photos', 'compliment_hot', 'compliment_plain', 'compliment_funny'})",helpful,6
0.19706582077716098,"frozenset({'useful', 'funny_user', 'compliment_photos', 'compliment_cool', 'compliment_hot', 'compliment_plain'})",helpful,6
0.22521808088818399,"frozenset({'compliment_note', 'funny_user', 'fans', 'compliment_writer', 'compliment_funny', 'cool_user'})",helpful,6
0.22482157018239493,"frozenset({'compliment_note', 'useful_user', 'funny_user', 'fans', 'compliment_writer', 'compliment_funny'})",helpful,6
0.22442505947660588,"frozenset({'compliment_note', 'funny_user', 'fans', 'compliment_writer', 'compliment_plain', 'compliment_funny'})",helpful,6
0.1887390959555908,"frozenset({'cool', 'useful', 'funny_user', 'compliment_photos', 'compliment_writer', 'compliment_hot'})",helpful,6
0.21332275971451228,"frozenset({'cool', 'funny_user', 'fans', 'compliment_cool', 'compliment_plain', 'cool_user'})",helpful,6
0.21371927042030134,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_cool', 'cool_user'})",helpful,6
0.14908802537668517,"frozenset({'cool', 'compliment_note', 'compliment_more', 'review_count', 'compliment_hot', 'cool_user'})",helpful,6
0.2315622521808089,"frozenset({'compliment_note', 'useful_user', 'funny_user', 'compliment_writer', 'compliment_plain', 'cool_user'})",helpful,6
0.14908802537668517,"frozenset({'cool', 'compliment_note', 'compliment_more', 'review_count', 'compliment_hot', 'compliment_plain'})",helpful,6
0.18160190325138778,"frozenset({'useful', 'funny_user', 'fans', 'compliment_photos', 'funny', 'compliment_plain'})",helpful,6
0.2315622521808089,"frozenset({'compliment_note', 'useful_user', 'funny_user', 'compliment_writer', 'compliment_cool', 'cool_user'})",helpful,6
0.22918318794607453,"frozenset({'compliment_note', 'funny_user', 'compliment_writer', 'compliment_cool', 'compliment_plain', 'cool_user'})",helpful,6
0.22918318794607453,"frozenset({'compliment_note', 'useful_user', 'funny_user', 'compliment_writer', 'compliment_cool', 'compliment_plain'})",helpful,6
0.18199841395717684,"frozenset({'useful', 'useful_user', 'funny_user', 'fans', 'compliment_photos', 'funny'})",helpful,6
0.1851704996034893,"frozenset({'useful', 'funny_user', 'fans', 'compliment_photos', 'funny', 'cool_user'})",helpful,6
0.2331482950039651,"frozenset({'compliment_note', 'useful_user', 'funny_user', 'compliment_writer', 'compliment_cool', 'compliment_funny'})",helpful,6
0.23275178429817606,"frozenset({'compliment_note', 'funny_user', 'compliment_writer', 'compliment_cool', 'compliment_funny', 'cool_user'})",helpful,6
0.20618556701030927,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_writer', 'compliment_plain'})",helpful,6
0.20816812053925457,"frozenset({'cool', 'funny_user', 'fans', 'compliment_writer', 'compliment_plain', 'cool_user'})",helpful,6
0.20697858842188738,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_writer', 'compliment_cool'})",helpful,6
0.18398096748612214,"frozenset({'cool', 'useful', 'useful_user', 'funny_user', 'compliment_photos', 'funny'})",helpful,6
0.1843774781919112,"frozenset({'useful', 'useful_user', 'funny_user', 'compliment_photos', 'funny', 'compliment_plain'})",helpful,6
0.14908802537668517,"frozenset({'cool', 'compliment_note', 'useful_user', 'compliment_more', 'review_count', 'compliment_hot'})",helpful,6
0.1486915146708961,"frozenset({'cool', 'compliment_note', 'compliment_more', 'review_count', 'compliment_cool', 'compliment_hot'})",helpful,6
0.1851704996034893,"frozenset({'useful', 'useful_user', 'funny_user', 'compliment_photos', 'funny', 'compliment_cool'})",helpful,6
0.20539254559873116,"frozenset({'cool', 'funny_user', 'fans', 'compliment_writer', 'compliment_cool', 'compliment_plain'})",helpful,6
0.1796193497224425,"frozenset({'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_writer', 'compliment_plain'})",helpful,6
0.14829500396510706,"frozenset({'cool', 'compliment_note', 'compliment_more', 'review_count', 'compliment_writer', 'compliment_hot'})",helpful,6
0.18041237113402062,"frozenset({'cool', 'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_writer'})",helpful,6
0.18160190325138778,"frozenset({'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_writer', 'compliment_funny'})",helpful,6
0.18160190325138778,"frozenset({'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_writer', 'compliment_cool'})",helpful,6
0.1486915146708961,"frozenset({'cool', 'compliment_note', 'compliment_more', 'review_count', 'compliment_hot', 'compliment_funny'})",helpful,6
0.168913560666138,"frozenset({'useful_user', 'funny_user', 'funny', 'review_count', 'compliment_cool', 'compliment_funny'})",helpful,6
0.18160190325138778,"frozenset({'useful', 'useful_user', 'funny_user', 'compliment_photos', 'funny', 'compliment_writer'})",helpful,6
0.183187946074544,"frozenset({'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_writer', 'cool_user'})",helpful,6
0.1796193497224425,"frozenset({'cool', 'useful', 'funny_user', 'fans', 'compliment_photos', 'funny'})",helpful,6
0.18041237113402062,"frozenset({'useful', 'funny_user', 'fans', 'compliment_photos', 'funny', 'compliment_funny'})",helpful,6
0.14551942902458367,"frozenset({'cool', 'compliment_photos', 'compliment_more', 'review_count', 'compliment_hot', 'compliment_plain'})",helpful,6
0.18041237113402062,"frozenset({'useful', 'funny_user', 'fans', 'compliment_photos', 'funny', 'compliment_cool'})",helpful,6
0.14551942902458367,"frozenset({'cool', 'compliment_photos', 'compliment_more', 'review_count', 'compliment_cool', 'compliment_hot'})",helpful,6
0.20539254559873116,"frozenset({'cool', 'funny_user', 'fans', 'compliment_writer', 'compliment_plain', 'compliment_funny'})",helpful,6
0.1851704996034893,"frozenset({'useful', 'useful_user', 'funny_user', 'compliment_photos', 'funny', 'compliment_funny'})",helpful,6
0.1895321173671689,"frozenset({'useful', 'useful_user', 'funny_user', 'compliment_photos', 'funny', 'cool_user'})",helpful,6
0.21015067406819984,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_cool', 'compliment_plain'})",helpful,6
0.18556701030927836,"frozenset({'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_plain', 'compliment_funny'})",helpful,6
0.1859635210150674,"frozenset({'cool', 'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_funny'})",helpful,6
0.1887390959555908,"frozenset({'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_funny', 'cool_user'})",helpful,6
0.1851704996034893,"frozenset({'cool', 'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_plain'})",helpful,6
0.18715305313243458,"frozenset({'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_plain', 'cool_user'})",helpful,6
0.1887390959555908,"frozenset({'cool', 'useful', 'funny_user', 'compliment_photos', 'funny', 'cool_user'})",helpful,6
0.23275178429817606,"frozenset({'compliment_note', 'useful_user', 'funny_user', 'fans', 'compliment_plain', 'cool_user'})",helpful,6
0.21728786677240286,"frozenset({'cool', 'useful', 'useful_user', 'funny_user', 'compliment_plain', 'cool_user'})",helpful,6
0.21371927042030134,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_funny', 'cool_user'})",helpful,6
0.21332275971451228,"frozenset({'cool', 'funny_user', 'fans', 'compliment_plain', 'compliment_funny', 'cool_user'})",helpful,6
0.21371927042030134,"frozenset({'cool', 'funny_user', 'fans', 'compliment_cool', 'compliment_plain', 'compliment_funny'})",helpful,6
0.14908802537668517,"frozenset({'cool', 'compliment_note', 'useful', 'compliment_more', 'review_count', 'compliment_cool'})",helpful,6
0.14908802537668517,"frozenset({'cool', 'compliment_note', 'useful', 'compliment_more', 'review_count', 'compliment_plain'})",helpful,6
0.14948453608247422,"frozenset({'cool', 'useful', 'compliment_note', 'compliment_more', 'review_count', 'cool_user'})",helpful,6
0.21728786677240286,"frozenset({'cool', 'funny_user', 'fans', 'compliment_cool', 'compliment_funny', 'cool_user'})",helpful,6
0.14948453608247422,"frozenset({'cool', 'useful', 'compliment_note', 'useful_user', 'compliment_more', 'review_count'})",helpful,6
0.14908802537668517,"frozenset({'cool', 'compliment_note', 'useful', 'compliment_more', 'review_count', 'compliment_funny'})",helpful,6
0.21371927042030134,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_cool', 'compliment_funny'})",helpful,6
0.18556701030927836,"frozenset({'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_cool', 'compliment_plain'})",helpful,6
0.1486915146708961,"frozenset({'cool', 'useful', 'compliment_note', 'funny_user', 'compliment_more', 'review_count'})",helpful,6
0.20935765265662173,"frozenset({'cool', 'funny_user', 'fans', 'compliment_writer', 'compliment_cool', 'cool_user'})",helpful,6
0.2097541633624108,"frozenset({'cool', 'funny_user', 'fans', 'compliment_writer', 'compliment_cool', 'compliment_funny'})",helpful,6
0.20697858842188738,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_writer', 'compliment_funny'})",helpful,6
0.20935765265662173,"frozenset({'cool', 'funny_user', 'fans', 'compliment_writer', 'compliment_funny', 'cool_user'})",helpful,6
0.21292624900872323,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_writer', 'cool_user'})",helpful,6
0.2315622521808089,"frozenset({'compliment_note', 'useful_user', 'funny_user', 'compliment_writer', 'compliment_funny', 'cool_user'})",helpful,6
0.232355273592387,"frozenset({'compliment_note', 'funny_user', 'compliment_writer', 'compliment_cool', 'compliment_plain', 'compliment_funny'})",helpful,6
0.22918318794607453,"frozenset({'compliment_note', 'funny_user', 'compliment_writer', 'compliment_plain', 'compliment_funny', 'cool_user'})",helpful,6
0.22918318794607453,"frozenset({'compliment_note', 'useful_user', 'funny_user', 'compliment_writer', 'compliment_plain', 'compliment_funny'})",helpful,6
0.1859635210150674,"frozenset({'cool', 'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_cool'})",helpful,6
0.21015067406819984,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_plain', 'compliment_funny'})",helpful,6
0.14750198255352895,"frozenset({'cool', 'useful', 'compliment_note', 'fans', 'compliment_more', 'review_count'})",helpful,6
0.1887390959555908,"frozenset({'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_cool', 'cool_user'})",helpful,6
0.19072164948453607,"frozenset({'useful', 'funny_user', 'compliment_photos', 'funny', 'compliment_cool', 'compliment_funny'})",helpful,6
0.14829500396510706,"frozenset({'cool', 'compliment_note', 'useful', 'compliment_more', 'review_count', 'compliment_writer'})",helpful,6
0.20261697065820777,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'fans', 'cool_user'})",helpful,6
0.17446471054718476,"frozenset({'funny_user', 'compliment_more', 'funny', 'compliment_writer', 'compliment_cool', 'compliment_hot'})",helpful,6
0.1780333068992863,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'cool_user'})",helpful,6
0.1942902458366376,"frozenset({'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_hot', 'cool_user'})",helpful,6
0.19389373513084854,"frozenset({'cool', 'useful', 'compliment_note', 'funny_user', 'compliment_cool', 'compliment_hot'})",helpful,6
0.19310071371927043,"frozenset({'useful_user', 'funny_user', 'compliment_photos', 'compliment_more', 'compliment_hot', 'compliment_funny'})",helpful,6
0.19389373513084854,"frozenset({'cool', 'useful', 'compliment_note', 'funny_user', 'compliment_hot', 'compliment_plain'})",helpful,6
0.19111816019032513,"frozenset({'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_writer', 'compliment_hot'})",helpful,6
0.19310071371927043,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'fans', 'compliment_hot'})",helpful,6
0.19389373513084854,"frozenset({'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_hot', 'compliment_funny'})",helpful,6
0.19389373513084854,"frozenset({'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_cool', 'compliment_hot'})",helpful,6
0.19191118160190326,"frozenset({'useful_user', 'funny_user', 'compliment_photos', 'compliment_more', 'compliment_hot', 'compliment_plain'})",helpful,6
0.1887390959555908,"frozenset({'cool', 'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_hot'})",helpful,6
0.19468675654242665,"frozenset({'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_hot', 'compliment_plain'})",helpful,6
0.19191118160190326,"frozenset({'funny_user', 'compliment_photos', 'compliment_more', 'compliment_writer', 'compliment_cool', 'compliment_hot'})",helpful,6
0.19191118160190326,"frozenset({'funny_user', 'compliment_photos', 'compliment_more', 'compliment_writer', 'compliment_hot', 'compliment_funny'})",helpful,6
0.19111816019032513,"frozenset({'funny_user', 'compliment_photos', 'compliment_more', 'compliment_writer', 'compliment_hot', 'cool_user'})",helpful,6
0.19032513877874702,"frozenset({'funny_user', 'compliment_photos', 'compliment_more', 'compliment_writer', 'compliment_hot', 'compliment_plain'})",helpful,6
0.1950832672482157,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'compliment_writer', 'compliment_hot'})",helpful,6
0.18992862807295796,"frozenset({'useful_user', 'funny_user', 'compliment_photos', 'compliment_more', 'compliment_writer', 'compliment_hot'})",helpful,6
0.19389373513084854,"frozenset({'cool', 'useful', 'compliment_note', 'funny_user', 'compliment_hot', 'compliment_funny'})",helpful,6
0.19310071371927043,"frozenset({'useful_user', 'funny_user', 'compliment_photos', 'compliment_more', 'compliment_cool', 'compliment_hot'})",helpful,6
0.1942902458366376,"frozenset({'useful_user', 'funny_user', 'compliment_photos', 'compliment_more', 'compliment_hot', 'cool_user'})",helpful,6
0.19349722442505948,"frozenset({'funny_user', 'compliment_photos', 'compliment_more', 'compliment_hot', 'compliment_plain', 'cool_user'})",helpful,6
0.19547977795400476,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_photos', 'compliment_writer'})",helpful,6
0.1978588421887391,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_writer', 'cool_user'})",helpful,6
0.1986518636003172,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_photos', 'compliment_cool'})",helpful,6
0.1986518636003172,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_cool', 'compliment_plain'})",helpful,6
0.20182394924662966,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_cool', 'cool_user'})",helpful,6
0.1895321173671689,"frozenset({'cool', 'useful', 'compliment_note', 'funny_user', 'compliment_writer', 'compliment_hot'})",helpful,6
0.1915146708961142,"frozenset({'cool', 'useful', 'compliment_note', 'useful_user', 'funny_user', 'compliment_hot'})",helpful,6
0.19349722442505948,"frozenset({'cool', 'useful', 'compliment_note', 'funny_user', 'compliment_hot', 'cool_user'})",helpful,6
0.20182394924662966,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_cool', 'compliment_funny'})",helpful,6
0.1986518636003172,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_photos', 'compliment_funny'})",helpful,6
0.1986518636003172,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_plain', 'compliment_funny'})",helpful,6
0.20182394924662966,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_funny', 'cool_user'})",helpful,6
0.19825535289452814,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_photos', 'compliment_plain'})",helpful,6
0.2014274385408406,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_plain', 'cool_user'})",helpful,6
0.20261697065820777,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_photos', 'cool_user'})",helpful,6
0.19072164948453607,"frozenset({'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_hot', 'cool_user'})",helpful,6
0.19072164948453607,"frozenset({'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_cool', 'compliment_hot'})",helpful,6
0.19072164948453607,"frozenset({'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_hot', 'compliment_funny'})",helpful,6
0.1796193497224425,"frozenset({'cool', 'compliment_note', 'funny_user', 'compliment_more', 'compliment_cool', 'compliment_hot'})",helpful,6
0.17922283901665345,"frozenset({'cool', 'compliment_note', 'funny_user', 'compliment_more', 'compliment_hot', 'cool_user'})",helpful,6
0.17763679619349723,"frozenset({'cool', 'compliment_note', 'useful_user', 'funny_user', 'compliment_more', 'compliment_hot'})",helpful,6
0.16455194290245836,"frozenset({'fans', 'funny', 'review_count', 'compliment_cool', 'compliment_plain', 'compliment_funny'})",helpful,6
0.17644726407613007,"frozenset({'cool', 'compliment_note', 'funny_user', 'compliment_more', 'compliment_writer', 'compliment_hot'})",helpful,6
0.1958762886597938,"frozenset({'useful', 'compliment_note', 'funny_user', 'compliment_writer', 'compliment_cool', 'compliment_hot'})",helpful,6
0.17922283901665345,"frozenset({'cool', 'compliment_note', 'funny_user', 'fans', 'compliment_more', 'cool_user'})",helpful,6
0.19706582077716098,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'compliment_hot', 'compliment_plain'})",helpful,6
0.19746233148295003,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'compliment_hot', 'compliment_funny'})",helpful,6
0.19746233148295003,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'compliment_cool', 'compliment_hot'})",helpful,6
0.1978588421887391,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'compliment_hot', 'cool_user'})",helpful,6
0.19904837430610625,"frozenset({'compliment_note', 'useful', 'funny_user', 'compliment_hot', 'compliment_plain', 'cool_user'})",helpful,6
0.19706582077716098,"frozenset({'cool', 'useful_user', 'funny_user', 'compliment_photos', 'compliment_writer', 'compliment_plain'})",helpful,6
0.19944488501189533,"frozenset({'cool', 'funny_user', 'compliment_photos', 'compliment_writer', 'compliment_plain', 'cool_user'})",helpful,6
0.19944488501189533,"frozenset({'cool', 'funny_user', 'compliment_photos', 'compliment_writer', 'compliment_plain', 'compliment_funny'})",helpful,6
0.19944488501189533,"frozenset({'cool', 'funny_user', 'compliment_photos', 'compliment_writer', 'compliment_cool', 'compliment_plain'})",helpful,6
0.1796193497224425,"frozenset({'cool', 'compliment_note', 'funny_user', 'compliment_more', 'compliment_hot', 'compliment_funny'})",helpful,6
0.18001586042823156,"frozenset({'cool', 'compliment_note', 'funny_user', 'compliment_more', 'compliment_hot', 'compliment_plain'})",helpful,6
0.1895321173671689,"frozenset({'useful_user', 'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_hot'})",helpful,6
0.18041237113402062,"frozenset({'cool', 'compliment_note', 'funny_user', 'compliment_more', 'compliment_writer', 'compliment_plain'})",helpful,6
0.1895321173671689,"frozenset({'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_hot', 'compliment_plain'})",helpful,6
0.19547977795400476,"frozenset({'useful', 'compliment_note', 'funny_user', 'compliment_writer', 'compliment_hot', 'compliment_plain'})",helpful,6
0.19547977795400476,"frozenset({'compliment_note', 'useful', 'funny_user', 'compliment_writer', 'compliment_hot', 'cool_user'})",helpful,6
0.1958762886597938,"frozenset({'useful', 'compliment_note', 'funny_user', 'compliment_writer', 'compliment_hot', 'compliment_funny'})",helpful,6
0.18754956383822363,"frozenset({'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_writer', 'compliment_hot'})",helpful,6
0.1641554321966693,"frozenset({'fans', 'funny', 'review_count', 'compliment_cool', 'compliment_plain', 'cool_user'})",helpful,6
0.1641554321966693,"frozenset({'useful_user', 'fans', 'funny', 'review_count', 'compliment_cool', 'compliment_plain'})",helpful,6
0.16455194290245836,"frozenset({'funny_user', 'fans', 'funny', 'review_count', 'compliment_cool', 'compliment_plain'})",helpful,6
0.1823949246629659,"frozenset({'cool', 'compliment_note', 'useful_user', 'funny_user', 'compliment_more', 'compliment_cool'})",helpful,6
0.1823949246629659,"frozenset({'cool', 'compliment_note', 'useful_user', 'funny_user', 'compliment_more', 'compliment_funny'})",helpful,6
0.18199841395717684,"frozenset({'cool', 'compliment_note', 'useful_user', 'funny_user', 'compliment_more', 'compliment_plain'})",helpful,6
0.18080888183980967,"frozenset({'cool', 'compliment_note', 'funny_user', 'compliment_more', 'compliment_writer', 'cool_user'})",helpful,6
0.18080888183980967,"frozenset({'cool', 'compliment_note', 'funny_user', 'compliment_more', 'compliment_writer', 'compliment_cool'})",helpful,6
0.18080888183980967,"frozenset({'cool', 'compliment_note', 'funny_user', 'compliment_more', 'compliment_writer', 'compliment_funny'})",helpful,6
0.18041237113402062,"frozenset({'cool', 'compliment_note', 'useful_user', 'funny_user', 'compliment_more', 'compliment_writer'})",helpful,6
0.1950832672482157,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_writer', 'compliment_cool'})",helpful,6
0.183187946074544,"frozenset({'cool', 'compliment_note', 'useful_user', 'funny_user', 'compliment_more', 'cool_user'})",helpful,6
0.17486122125297382,"frozenset({'funny_user', 'compliment_more', 'funny', 'compliment_writer', 'compliment_hot', 'cool_user'})",helpful,6
0.18992862807295796,"frozenset({'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_photos', 'compliment_plain'})",helpful,6
0.18754956383822363,"frozenset({'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_photos', 'compliment_funny'})",helpful,6
0.18754956383822363,"frozenset({'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_photos', 'compliment_cool'})",helpful,6
0.1724821570182395,"frozenset({'cool', 'funny_user', 'compliment_photos', 'compliment_more', 'compliment_writer', 'compliment_hot'})",helpful,6
0.17168913560666138,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_hot'})",helpful,6
0.1879460745440127,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'fans', 'compliment_photos'})",helpful,6
0.1998413957176844,"frozenset({'useful_user', 'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'cool_user'})",helpful,6
0.18913560666137985,"frozenset({'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_photos', 'cool_user'})",helpful,6
0.19111816019032513,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'compliment_photos', 'compliment_funny'})",helpful,6
0.19468675654242665,"frozenset({'funny_user', 'compliment_photos', 'compliment_more', 'compliment_hot', 'compliment_plain', 'compliment_funny'})",helpful,6
0.19111816019032513,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'compliment_photos', 'compliment_cool'})",helpful,6
0.1915146708961142,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'compliment_photos', 'compliment_plain'})",helpful,6
0.1823949246629659,"frozenset({'cool', 'useful_user', 'funny_user', 'compliment_photos', 'funny', 'compliment_plain'})",helpful,6
0.19270420301348137,"frozenset({'useful', 'compliment_note', 'useful_user', 'funny_user', 'compliment_photos', 'cool_user'})",helpful,6
0.19230769230769232,"frozenset({'useful', 'compliment_note', 'funny_user', 'compliment_photos', 'compliment_cool', 'compliment_plain'})",helpful,6
0.19825535289452814,"frozenset({'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_plain', 'cool_user'})",helpful,6
0.19627279936558287,"frozenset({'useful_user', 'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_plain'})",helpful,6
0.1887390959555908,"frozenset({'useful', 'compliment_note', 'funny_user', 'compliment_photos', 'compliment_writer', 'compliment_plain'})",helpful,6
0.17446471054718476,"frozenset({'cool', 'useful_user', 'funny_user', 'compliment_photos', 'compliment_more', 'compliment_hot'})",helpful,6
0.17565424266455193,"frozenset({'cool', 'funny_user', 'compliment_photos', 'compliment_more', 'compliment_hot', 'compliment_plain'})",helpful,6
0.17644726407613007,"frozenset({'cool', 'funny_user', 'compliment_photos', 'compliment_more', 'compliment_hot', 'compliment_funny'})",helpful,6
0.176050753370341,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_cool'})",helpful,6
0.18754956383822363,"frozenset({'cool', 'useful', 'compliment_note', 'funny_user', 'compliment_photos', 'cool_user'})",helpful,6
0.176050753370341,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_funny'})",helpful,6
0.17565424266455193,"frozenset({'cool', 'useful_user', 'funny_user', 'fans', 'compliment_photos', 'compliment_more'})",helpful,6
0.18199841395717684,"frozenset({'cool', 'funny_user', 'compliment_photos', 'funny', 'compliment_writer', 'compliment_cool'})",helpful,6
0.17525773195876287,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_plain'})",helpful,6
0.1732751784298176,"frozenset({'cool', 'funny_user', 'fans', 'compliment_photos', 'compliment_more', 'compliment_writer'})",helpful,6
0.18556701030927836,"frozenset({'useful', 'compliment_note', 'funny_user', 'fans', 'compliment_photos', 'compliment_writer'})",helpful,6
0.1879460745440127,"frozenset({'useful', 'compliment_note', 'funny_user', 'compliment_photos', 'compliment_writer', 'compliment_funny'})",helpful,6
0.1879460745440127,"frozenset({'useful', 'compliment_note', 'funny_user', 'compliment_photos', 'compliment_writer', 'compliment_cool'})",helpful,6
0.18834258524980174,"frozenset({'useful', 'compliment_note', 'funny_user', 'compliment_photos', 'compliment_writer', 'cool_user'})",helpful,6
0.17684377478191912,"frozenset({'cool', 'funny_user', 'compliment_photos', 'compliment_more', 'compliment_hot', 'cool_user'})",helpful,6
0.1823949246629659,"frozenset({'cool', 'funny_user', 'compliment_photos', 'funny', 'compliment_writer', 'cool_user'})",helpful,6
